"date","ngn_per_usd","gdp_growth_monthly_interp","debt_service_monthly_interp","log_exr","log_exr_return","gdp_growth_m","debt_service_m"
2010-06-01,150.19,0.687074844911439,0.0589660750996772,5.01190115921749,-0.000798668927645352,0.687074844911439,0.0589660750996772
2010-07-01,150.1,0.675606931415807,0.0567719720383763,5.01130173863942,-0.000599420578073939,0.675606931415807,0.0567719720383763
2010-08-01,150.27,0.661766294234982,0.0549431792223854,5.01243367603764,0.00113193739821948,0.661766294234982,0.0549431792223854
2010-09-01,151.03,0.645552933368964,0.0534796966517019,5.01747849257825,0.00504481654061451,0.645552933368964,0.0534796966517019
2010-10-01,151.25,0.626966848817754,0.0523815243263302,5.01893409691095,0.0014556043327012,0.626966848817754,0.0523815243263302
2010-11-01,150.22,0.60600804058135,0.0516486622462667,5.01210088625787,-0.00683321065308551,0.60600804058135,0.0516486622462667
2010-12-01,150.48,0.582676508659756,0.0512811104115156,5.01383018499277,0.0017292987349089,0.582676508659756,0.0512811104115156
2011-01-01,151.55,0.556972253052967,0.0512788688220701,5.02091560350381,0.00708541851103739,0.556972253052967,0.0512788688220701
2011-02-01,151.94,0.532396717143426,0.0515032059705241,5.02348570607508,0.00257010257126389,0.532396717143426,0.0515032059705241
2011-03-01,152.51,0.50894990093113,0.0519541218568732,5.02723016766809,0.00374446159301645,0.50894990093113,0.0519541218568732
2011-04-01,153.97,0.486631804416079,0.0526316164811192,5.03675777824183,0.00952761057373497,0.486631804416079,0.0526316164811192
2011-05-01,154.8,0.465442427598276,0.0535356898432616,5.04213396115563,0.00537618291379971,0.465442427598276,0.0535356898432616
2011-06-01,154.5,0.445381770477719,0.0546663419433017,5.0401940963378,-0.00193986481782638,0.445381770477719,0.0546663419433017
2011-07-01,151.86,0.426449833054407,0.0560235727812375,5.02295904378509,-0.0172350525527127,0.426449833054407,0.0560235727812375
2011-08-01,152.72,0.408646615328343,0.0576073823570701,5.02860617941749,0.0056471356324046,0.408646615328343,0.0576073823570701
2011-09-01,155.26,0.391972117299525,0.0594177706707997,5.04510113097753,0.0164949515600421,0.391972117299525,0.0594177706707997
2011-10-01,153.26,0.376426338967953,0.0614547377224263,5.03213582554226,-0.0129653054352765,0.376426338967953,0.0614547377224263
2011-11-01,155.77,0.362009280333627,0.0637182835119482,5.04838056033851,0.0162447347962562,0.362009280333627,0.0637182835119482
2011-12-01,158.21,0.348720941396547,0.066208408039367,5.06392326446097,0.0155427041224581,0.348720941396547,0.066208408039367
2012-01-01,158.39,0.336561322156714,0.0689251113046829,5.06506034607433,0.00113708161335691,0.336561322156714,0.0689251113046829
2012-02-01,157.87,0.327876524609008,0.0710949483071763,5.06177190954364,-0.00328843653069377,0.327876524609008,0.0710949483071763
2012-03-01,157.59,0.322666548753429,0.072717919046848,5.05999672363398,-0.00177518590965509,0.322666548753429,0.072717919046848
2012-04-01,157.33,0.320931394589978,0.0737940235236988,5.05834551025233,-0.0016512133816482,0.320931394589978,0.0737940235236988
2012-05-01,157.28,0.322671062118654,0.0743232617377273,5.05802765639886,-0.000317853853475825,0.322671062118654,0.0743232617377273
2012-06-01,157.44,0.327885551339458,0.0743056336889346,5.05904443330394,0.00101677690508684,0.327885551339458,0.0743056336889346
2012-07-01,157.43,0.336574862252389,0.0737411393773193,5.05898091502654,-6.35182774058052e-05,0.336574862252389,0.0737411393773193
2012-08-01,157.38,0.348738994857447,0.0726297788028826,5.05866326310684,-0.000317651919700346,0.348738994857447,0.0726297788028826
2012-09-01,157.34,0.364377949154633,0.0709715519656244,5.0584090689011,-0.000254194205740355,0.364377949154633,0.0709715519656244
2012-10-01,157.32,0.383491725143946,0.0687664588655431,5.05828194756361,-0.000127121337487601,0.383491725143946,0.0687664588655431
2012-11-01,157.31,0.406080322825386,0.0660144995026404,5.05821838083441,-6.35667291950526e-05,0.406080322825386,0.0660144995026404
2012-12-01,157.32,0.432143742198955,0.0627156738769165,5.05828194756361,6.35667291950526e-05,0.432143742198955,0.0627156738769165
2013-01-01,157.3,0.461681983264651,0.0588699819883713,5.05815481006423,-0.000127137499376317,0.461681983264651,0.0588699819883713
2013-02-01,157.3,0.488354113457927,0.0571130169557122,5.05815481006423,0,0.488354113457927,0.0571130169557122
2013-03-01,157.31,0.512160132778785,0.0574447787789389,5.05821838083441,6.35707701812649e-05,0.512160132778785,0.0574447787789389
2013-04-01,157.31,0.533100041227225,0.059865267458053,5.05821838083441,0,0.533100041227225,0.059865267458053
2013-05-01,157.3,0.551173838803246,0.0643744829930537,5.05815481006423,-6.35707701812649e-05,0.551173838803246,0.0643744829930537
2013-06-01,157.31,0.56638152550685,0.0709724253839412,5.05821838083441,6.35707701812649e-05,0.56638152550685,0.0709724253839412
2013-07-01,157.32,0.578723101338033,0.0796590946307152,5.05828194756361,6.35667291950526e-05,0.578723101338033,0.0796590946307152
2013-08-01,157.31,0.588198566296799,0.0904344907333755,5.05821838083441,-6.35667291950526e-05,0.588198566296799,0.0904344907333755
2013-09-01,157.32,0.594807920383147,0.103298613691922,5.05828194756361,6.35667291950526e-05,0.594807920383147,0.103298613691922
2013-10-01,157.42,0.598551163597074,0.118251463506355,5.0589173927143,0.000635445150694913,0.598551163597074,0.118251463506355
2013-11-01,157.27,0.599428295938584,0.135293040176676,5.05796407350263,-0.000953319211669523,0.599428295938584,0.135293040176676
2013-12-01,157.27,0.597439317407676,0.154423343702882,5.05796407350263,0,0.597439317407676,0.154423343702882
2014-01-01,157.2916,0.592584228004349,0.175642374084976,5.05810140749403,0.000137333991395927,0.592584228004349,0.175642374084976
2014-02-01,157.3075,0.586048807008599,0.194175514627077,5.05820248852073,0.000101081026700811,0.586048807008599,0.194175514627077
2014-03-01,157.3008,0.577833054420429,0.210022765329185,5.05815989587457,-4.25926461637971e-05,0.577833054420429,0.210022765329185
2014-04-01,157.2918,0.567936970239837,0.223184126191301,5.05810267901694,-5.72168576278287e-05,0.567936970239837,0.223184126191301
2014-05-01,157.2873,0.556360554466824,0.233659597213425,5.05807406936042,-2.86096565238481e-05,0.556360554466824,0.233659597213425
2014-06-01,157.2873,0.543103807101388,0.241449178395555,5.05807406936042,0,0.543103807101388,0.241449178395555
2014-07-01,157.2873,0.52816672814353,0.246552869737692,5.05807406936042,0,0.52816672814353,0.246552869737692
2014-08-01,157.2873,0.511549317593251,0.248970671239837,5.05807406936042,0,0.511549317593251,0.248970671239837
2014-09-01,157.3006,0.493251575450552,0.24870258290199,5.05815862442441,8.45550639922976e-05,0.493251575450552,0.24870258290199
2014-10-01,157.3141,0.47327350171543,0.24574860472415,5.05824444368211,8.58192577037897e-05,0.47327350171543,0.24574860472415
2014-11-01,159.9961,0.451615096387886,0.240108736706318,5.07514943993675,0.0169049962546399,0.451615096387886,0.240108736706318
2014-12-01,169.68,0.428276359467921,0.231782978848492,5.13391431025643,0.058764870319675,0.428276359467921,0.231782978848492
2015-01-01,169.68,0.403257290955535,0.220771331150674,5.13391431025643,0,0.403257290955535,0.220771331150674
2015-02-01,169.68,0.376357701570249,0.219750986859318,5.13391431025643,0,0.376357701570249,0.219750986859318
2015-03-01,197.0727,0.347577591312066,0.228721945974422,5.28357269619412,0.149658385937692,0.347577591312066,0.228721945974422
2015-04-01,197,0.316916960180985,0.247684208495988,5.28320372873799,-0.000368967456130243,0.316916960180985,0.247684208495988
2015-05-01,197,0.284375808177004,0.276637774424013,5.28320372873799,0,0.284375808177004,0.276637774424013
2015-06-01,196.9159,0.249954135300128,0.315582643758502,5.28277673403542,-0.00042699470256391,0.249954135300128,0.315582643758502
2015-07-01,196.9714,0.213651941550351,0.36451881649945,5.28305854053372,0.000281806498292347,0.213651941550351,0.36451881649945
2015-08-01,197,0.175469226927677,0.423446292646861,5.28320372873799,0.000145188204271562,0.175469226927677,0.423446292646861
2015-09-01,196.9975,0.135405991432106,0.492365072200733,5.28319103830214,-1.26904358532798e-05,0.135405991432106,0.492365072200733
2015-10-01,196.9886,0.0934622350636341,0.571275155161065,5.28314585904327,-4.51792588700428e-05,0.0934622350636341,0.571275155161065
2015-11-01,196.9914,0.0496379578222652,0.660176541527858,5.28316007296275,1.4213919488526e-05,0.0496379578222652,0.660176541527858
2015-12-01,196.9865,0.00393315970799829,0.759069231301112,5.28313519847106,-2.4874491692195e-05,0.00393315970799829,0.759069231301112
2016-01-01,197,-0.0436521592791665,0.867953224480829,5.28320372873799,6.85302669269916e-05,-0.0436521592791665,0.867953224480829
2016-02-01,197,-0.0840890273414972,0.960082734291204,5.28320372873799,0,-0.0840890273414972,0.960082734291204
2016-03-01,197,-0.117377444478991,1.03545776073224,5.28320372873799,0,-0.117377444478991,1.03545776073224
2016-04-01,197,-0.14351741069165,1.09407830380394,5.28320372873799,0,-0.14351741069165,1.09407830380394
2016-05-01,197,-0.162508925979474,1.1359443635063,5.28320372873799,0,-0.162508925979474,1.1359443635063
