"beta0","betaExR","omega","alpha","gamma","phi","betaGDP","betaDebt"
0.000262935597452094,0.375320466882128,-1.76900482240472,0.450426822494085,0.100871399678421,0.76792349868611,-0.0980924782738605,0.294319671284498
0.00211611397503797,0.549370839929283,-2.52942249763321,0.36000488364822,0.321085135424863,0.685813531566074,-0.202997821709479,0.250641810293661
0.00119563788461935,0.301918552341462,-1.77382898688837,0.542768765157378,0.182763477085768,0.774655406557503,-0.129533019556915,0.337103607155048
0.000180383583583455,0.329035142979646,-1.9044057806761,0.452613681275718,0.189851420998367,0.760707304268984,-0.121071822136309,0.356656278331146
0.00238945481907394,0.367396068992609,-1.4418362695978,0.41793775964577,0.246444670927538,0.819487495354738,-0.208235552380496,0.153838390297262
0.000899264668153992,0.546303091841745,-2.69132462961773,0.30888736927663,0.307621455031198,0.669334872335045,-0.194429906990612,0.254901868916287
0.00147209987214508,0.287858292572864,-1.67894907862732,0.322403315487193,0.305342320284682,0.788772958444839,-0.191485812588644,0.193688747224408
0.00128902131768387,0.396898444882677,-1.84579644176578,0.392490784186521,0.33849206246601,0.761579227094692,-0.0966241132306534,0.223533880610674
0.00179071286005895,0.350616019328707,-1.57752920585849,0.348637257809902,0.214091237173671,0.805926473552176,-0.135051198856497,0.213851218911812
0.000711821289659346,0.234019260208695,-1.61024512658517,0.39018692677118,0.316369322656286,0.792740687308435,-0.11773674095639,0.187515823166525
0.00142866308296279,0.334233919874035,-1.37964980664972,0.567846081455502,0.139696829135562,0.813749728554039,-0.218567226872959,0.195959123498281
0.00098717532314697,0.295560339276517,-1.32654127182517,0.550984999947238,0.127984609196884,0.815731366912197,-0.116279150626301,0.26759222291123
0.000812683928652928,0.20701897056143,-1.42969752734204,0.537517856490596,0.232477762785266,0.802594212699721,-0.147462008460213,0.265597979229521
0.000679058312403313,0.342564197172267,-1.15037770556901,0.621565889433309,0.0991676443113395,0.83355503855846,-0.135216558674103,0.206928279919229
0.000266778498180445,0.349439955908262,-1.27706581955706,0.655796583921093,0.0878213868273603,0.821314243611335,-0.0902651638922956,0.325731640675115
0.000420401316573953,0.360188084761995,-1.29839201045095,0.377538601353233,0.148298118111675,0.829992694394144,-0.16065963598323,0.233569354102139
0.000439095131914853,0.358462012500056,-1.88958066260038,0.427411648005761,0.208403330956385,0.761405140115989,-0.133549739252483,0.31280303646418
0.000887999033744622,0.325555502090138,-2.01257096851945,0.402113179331273,0.232624318902338,0.744847932238025,-0.144395126829245,0.324846769300048
0.000879821186395451,0.463350666686382,-1.32034606987761,0.464688864066036,0.282284607614642,0.822885561600683,-0.195752701578599,0.225938302765817
0.000825654616299122,0.305211215340683,-1.81201607382272,0.531204165045486,0.212983269370311,0.766022980719461,-0.129551951516885,0.325654499050783
0.00127058365933294,0.300953464232372,-1.18713049029416,0.554134275231003,0.0945224942565188,0.837371399206361,-0.0894305148247726,0.226347249568999
0.000417009450613277,0.32147300317167,-2.14973938572665,0.422397503185085,0.275360912433945,0.728973732768966,-0.172187532174223,0.327877636034161
0.000341442678656644,0.345554926016545,-2.08279133613644,0.487136293290289,0.265714792879189,0.739590216381017,-0.102659367610738,0.451743379127815
0.000632263660851439,0.454034478803575,-1.81311918735575,0.496299458702079,0.153478817845355,0.756705471967277,-0.151606737211587,0.388198767937719
0.000180130173585222,0.342095093761914,-1.68659791429499,0.54306354469875,0.18491817465678,0.778833568283474,-0.0807246049832944,0.306138959192853
0.00140459174450947,0.355163446561663,-1.55749766650127,0.428136549498905,0.184812186039477,0.803532548704694,-0.19545456648542,0.233648985769462
-0.00031015615546282,0.41591562718602,-1.75636241399656,0.490645515283439,0.279746884225991,0.770298085290247,-0.118856045406565,0.264763273482322
0.00119271760283267,0.375680916906079,-1.49312855019003,0.464961446750086,0.188372914532356,0.803042511735546,-0.2054488346351,0.212393838748383
0.00142959167352553,0.441256724718513,-1.82079800195758,0.295634756516369,0.291829879758102,0.776744853876173,-0.125208314402285,0.289438229451528
0.00102329063483141,0.311361799408868,-0.995293086691642,0.546385995353933,0.0471185782419915,0.862790652908161,-0.110912277669142,0.202312408466383
0.000288226974592562,0.455535636456704,-1.90335510845301,0.429597398898927,0.197935576467143,0.759854729790342,-0.0738989584196107,0.317215779284946
0.000947365311102799,0.450234036888114,-1.21104179034435,0.434343533674933,0.0900475045827262,0.834282453806204,-0.0672088147886552,0.274550766761032
0.00189306899408325,0.416686181262846,-1.42454537665,0.43196998457348,0.241529752296599,0.814069563195108,-0.124841221887915,0.256676654061345
-0.000164017853362153,0.35121494222931,-1.68565646509051,0.398379146292373,0.288271787921395,0.788873999493348,-0.19040590871705,0.244644321157577
0.000289707677660354,0.315281839046934,-1.47366621655568,0.555635976996063,0.164061249113112,0.800195734336184,-0.181308380202163,0.267608403705672
0.000734601804509427,0.378926609362305,-1.80733274367746,0.432591881426755,0.248433124232362,0.77148048860509,-0.125656692288488,0.233997731639046
0.00117859524424339,0.411480367788829,-1.80428764905235,0.505056701618985,0.199426547435637,0.768842750333292,-0.0783933200234612,0.33377188039819
0.000705812676655815,0.391808960814794,-1.54816175116597,0.448944764185046,0.16921050083184,0.801276668064766,-0.147475745796031,0.254905902656622
0.00127060029452477,0.387499918427573,-1.61850586133936,0.430007094301066,0.210578090251453,0.788991266928707,-0.0723182399621404,0.299845353998423
0.0016436679043659,0.242773837588236,-1.61967660619664,0.536246106438001,0.272965808568285,0.783009615695629,-0.173616500476916,0.247719265381657
0.00158618464920624,0.268971891674654,-1.54003324466522,0.404551427952778,0.154482845102609,0.80277497335371,-0.111801560143369,0.229392227458635
0.00118965096372655,0.375042395131707,-1.15156852304598,0.52222409799905,0.125643909891425,0.846496292114867,-0.147768891789071,0.196223436470738
0.000515501303428684,0.423941506921742,-2.09698176180126,0.424949605727031,0.080820868210647,0.74167910301284,-0.210658546453196,0.271748587730575
0.000874263531702585,0.446206639718988,-1.66088209271381,0.328522712865596,0.300427899930849,0.79245101493443,-0.155975138652862,0.267258377757869
0.000548343263113993,0.419083532151077,-1.95537306160008,0.431700821382058,0.319835960828658,0.749938467807045,-0.121905704299018,0.360020208820858
0.00193309433913111,0.446631091484865,-1.85478799146443,0.454538742224367,0.339671074495684,0.762539533743007,-0.266441203121779,0.249769529109901
0.000708987461469082,0.388441812579201,-1.6011320797668,0.521426176156946,0.182451022386958,0.787853630454467,-0.142017196342312,0.242565840838904
0.000716862039849724,0.344709547865055,-2.27526932991599,0.598064741618401,0.362860999779675,0.703819823748784,-0.132714080161718,0.400635670361731
0.000484911794928407,0.328677736092128,-1.62357744968001,0.493439082566399,0.23091180537558,0.787261200742452,-0.176766269112726,0.338210463362735
0.000686775611933357,0.258625814472059,-2.6340842545946,0.418574600942383,0.325620968319569,0.672396141930046,-0.103267449396358,0.324825578276011
9.43684634143109e-05,0.369681005840842,-2.29978887892836,0.462227661231505,0.23758545708615,0.711908194920969,-0.120860955976434,0.345746447881529
0.00157318783609587,0.426747992859176,-1.4273186212915,0.395500518258023,0.222388455226415,0.815020546165629,-0.183340859829977,0.190423539424036
0.00165131931078925,0.356803359398554,-1.61730490592056,0.449224609462418,0.290212941229099,0.787748700285633,-0.153123542746559,0.238962657798983
0.000411883687449618,0.320857193419124,-2.09583478858896,0.480664020667126,0.20813996757364,0.73281776624623,-0.0737513540904047,0.444266787348751
0.00147715888163755,0.189634387834152,-2.01506698947486,0.348992078857435,0.398766332115567,0.748669177573977,-0.139220687550112,0.214088229984951
0.000272057227309557,0.25334830404823,-1.52734086515591,0.481035783319296,0.223271182962217,0.801219970028092,-0.134640863847494,0.278788124320963
0.000802970814318526,0.216575050348634,-1.59244180738609,0.623440691740445,0.126428066960864,0.787391211481972,-0.114583365382025,0.347221823788724
0.00120242937497958,0.345830847978243,-1.82628280813635,0.450665485462481,0.160936220191239,0.768785087291883,-0.154147449940959,0.287935435886354
0.000269285472662017,0.438198163388616,-1.71419171979501,0.554951616114111,0.242585816052391,0.775805373366048,-0.0928967373527635,0.332605554887635
0.00151732125302607,0.266846089549743,-1.78231987056533,0.476486047324083,0.267751528359865,0.766481924078838,-0.16857627747138,0.246834730071324
0.00071109869793054,0.358579572614567,-1.49355597981,0.398789185464134,0.205307369159531,0.807684453382479,-0.107696109581353,0.24339444250394
0.00150813073827679,0.381090971232862,-1.39373850021298,0.43848781309192,0.225583746364842,0.820770185495178,-0.149503559931473,0.228939932004562
0.00143084348412966,0.334630736997622,-1.69318450489356,0.413095156535424,0.178356800375958,0.789557698476394,-0.210293676953004,0.231835787375022
0.000872456921342247,0.280263947610498,-2.25587200731164,0.42090830686983,0.274526022046997,0.707011123617349,-0.169685168774402,0.25685784292603
0.000553046698674525,0.260227983276932,-1.87041089100276,0.449944640442175,0.166211795170549,0.758949619603972,-0.125364618433775,0.326502275845957
0.000967874521728475,0.391450435309731,-1.73057226576184,0.308633850157306,0.258424065089609,0.785575022559014,-0.159643517000175,0.256227366501553
0.00161740789013027,0.207447394923933,-2.25945544916018,0.558727383469306,0.258986076677132,0.714363122196271,-0.0900562884985825,0.342301113247031
0.000951467004460226,0.532242467872469,-1.4314242566678,0.521107135474291,0.155212510840296,0.812423199933435,-0.13953652467421,0.274381717854127
0.00206495733497431,0.393836380715966,-1.5772291255206,0.382799820846414,0.246832265363724,0.801606572553057,-0.165716208484852,0.212479061619541
0.00175666593873817,0.310322094441724,-1.7560875208541,0.50524589745875,0.262273179754491,0.763231419877005,-0.122558954776489,0.270392871790875
0.000783045854090592,0.314199044884234,-1.48371234747578,0.466883392161766,0.19380283225713,0.807438679485542,-0.139822779135917,0.24076895754664
0.00161207464258366,0.388046476130492,-1.53392712956631,0.463826441363571,0.136729515113224,0.795125040941842,-0.131023717251679,0.22377107495611
0.000758193996054447,0.417699725403945,-2.09254070368005,0.444670446829418,0.337614791379779,0.734260861466378,-0.138648534147651,0.395367635344339
0.00184471578777141,0.342340349040325,-2.1726337216237,0.438255140997717,0.464641856514649,0.721494807041119,-0.182765850470937,0.269303841733508
0.00134033993495437,0.255099007617615,-1.28789317590581,0.462908283616528,0.132909783611243,0.821739734823172,-0.155813239864078,0.145971620044134
-0.00036150574550283,0.38415444441304,-1.7177367447163,0.458385210649966,0.246305147220122,0.782751510026802,-0.121659179245274,0.357197827437298
0.00107310080937048,0.51465769041236,-1.30173483613665,0.506919390723604,0.161447982838767,0.827612516148472,-0.144988546950944,0.242093242573457
0.00126733870650317,0.364417482128066,-1.08993923579285,0.466348535076179,0.146015023613796,0.853811013343774,-0.140929958347335,0.19090842620625
0.000573054637998995,0.427817913851307,-1.61406857787827,0.415672049532389,0.19383319399074,0.79345857598386,-0.152532742700932,0.2556708163186
0.00100386452278839,0.305946566894203,-1.40968900654456,0.434391081814837,0.151124350530901,0.814590098050063,-0.122827271563537,0.220904298510324
0.00169877855916033,0.433917537894818,-1.93153850723444,0.420455749797624,0.28418067657441,0.756734171545495,-0.143170839475281,0.262365413533309
0.00103632109501541,0.441865939064941,-1.27741139735239,0.435508075981323,0.100696547614713,0.835990838857502,-0.0702874140727292,0.275386796596071
0.000798367965197107,0.310489767292233,-2.31225620226816,0.425481590873579,0.281262165439287,0.710707177631124,-0.127118162886967,0.360700320355795
0.00075799441562202,0.354098127449205,-1.9751649983106,0.51432739890866,0.291819327388177,0.740615125010011,-0.138069466900086,0.365858325417549
0.000774072316238124,0.259107799914558,-2.10457036388543,0.410590685717534,0.325571086330242,0.738628698310959,-0.0639070740662996,0.315399038086507
0.000932855999943882,0.382289952674775,-1.76222830629063,0.492580652346843,0.192516507197009,0.774519599456726,-0.0941915071970997,0.395144419435416
0.000831072523735614,0.430458359194453,-2.57426148048333,0.371743004060586,0.350929208992327,0.691668083248434,-0.177620480228202,0.38057501115979
0.000923146165370649,0.294182726090204,-2.41669496800088,0.491373688925782,0.266900470594925,0.696614911752232,-0.0853295030584989,0.388610998276113
0.00172864760218509,0.262802233913172,-1.59279426492478,0.423237317754151,0.240648439211037,0.797249263324943,-0.141683065196043,0.256355624587313
0.00117426585320627,0.493713771699858,-1.99573352668831,0.366302101691031,0.300693122201615,0.752415017163138,-0.120117073666803,0.330367372177591
0.00125904903325267,0.371777728384245,-1.62997939563899,0.431912311692865,0.225653439897635,0.790335012291516,-0.118569051193608,0.246339653955958
0.00129323035907965,0.296582681157267,-1.7082033355909,0.422526411476395,0.214724149407569,0.7857522913762,-0.180827619103396,0.251704277429121
0.000811273665059343,0.331257600704065,-1.62187819222653,0.413348078877194,0.173884276864055,0.794029978231477,-0.142211684877158,0.269534391230405
0.00064618501535507,0.556274640826174,-1.90716581363855,0.271762489926405,0.315782081728142,0.764908714437034,-0.204803616425945,0.276630169059949
0.000673510212854156,0.386583005694378,-1.49859751529107,0.520642299215822,0.138376074154687,0.802666139128736,-0.138224108414376,0.278476702245456
0.000902748583371749,0.303048802086704,-1.80823462749076,0.535584274256357,0.235541869320771,0.76350858330844,-0.132683137316207,0.298332324666842
0.000753343325814239,0.296634938362464,-2.30218755836724,0.377644341289658,0.146530556178473,0.720014456648238,-0.122388823055649,0.289156789633986
0.00124666500194531,0.303508666192779,-1.40956966296913,0.644338117410762,0.187144231299809,0.80501662240303,-0.182349586787528,0.269382766949769
0.000715668881490812,0.248470632124915,-1.55205979186256,0.521137942900268,0.169208806940666,0.791216051497373,-0.113907214694533,0.281828633300629
0.000504384675877173,0.152271319441586,-1.6752259123857,0.467547716960998,0.2261420829355,0.785298817976765,-0.0922601214366991,0.295203024113779
0.00133261078372879,0.343486967356454,-0.817757347096711,0.593390313852156,0.0649825151530385,0.877549155543701,-0.177935827791593,0.156201350144171
-6.52950472134111e-05,0.579465177132434,-1.90212534825622,0.330108003664875,0.128267811699327,0.76913948139317,-0.115698965203202,0.371160920483182
0.00100933494473058,0.43943738171968,-1.71171112052438,0.567554557697619,0.202492510397939,0.770765278105143,-0.129650928611072,0.275574617072918
0.000684207092123045,0.256023161299793,-1.67492257400931,0.594222019147526,0.103098502115773,0.778729017549085,-0.148705376537394,0.338545310961395
0.0014443106591661,0.386098167672379,-1.9577402762938,0.366212415949917,0.282951777705642,0.754652615293143,-0.158801396700967,0.265340959190864
0.00104061038403892,0.425163756730633,-1.72897065589889,0.349285686620372,0.207958084181892,0.786730622143987,-0.0474105871227551,0.320919141131034
0.000886773964064863,0.39472055806661,-0.891918418297565,0.616997219989843,0.025641070287035,0.861379047741776,-0.16471193044424,0.181680711570598
0.00193441661591152,0.351159715587439,-1.21364242586134,0.456619399287032,0.0698344809594716,0.841843308512657,-0.169470000429084,0.181150240559621
8.93072285085656e-05,0.337895905064832,-1.06245811731525,0.575763149036425,-0.0053085858523943,0.847459275587247,-0.117691289746955,0.209647466389499
0.000660045160992787,0.36993946369223,-1.22538335793223,0.491504542045342,0.070329907276337,0.830386577236268,-0.0539455963627908,0.296064048234499
0.00225672086021179,0.375276461890274,-2.14818192681519,0.454154613842276,0.24704726749411,0.727029821316624,-0.198404970783211,0.29593796837014
0.00184700896305494,0.363359019599271,-1.51308926555997,0.510858224185176,0.195984725653777,0.801818101933508,-0.152041683155473,0.273473677765834
0.00091269155038124,0.293731121314724,-1.66278654896604,0.547738554373404,0.312317871952839,0.776424235627139,-0.0670956737204429,0.38035649749623
0.000921272871218623,0.272245396334356,-1.89339766090378,0.551216926277716,0.174809284300397,0.748747829113787,-0.0759380836564599,0.372988082918697
0.00142119283429761,0.471497114693576,-1.80485257754971,0.490911965277531,0.207316280895198,0.767581370120734,-0.109425785552145,0.304600121317763
0.00106080294382145,0.401134685839113,-1.69687959769351,0.333566462473118,0.27653282556454,0.787578455868488,-0.140564230992495,0.224789797147981
0.000932971931045506,0.269595767010758,-1.6724033198871,0.566023280774628,0.248345461495945,0.77995541530052,-0.138713625688116,0.340485802705307
0.000497315232023843,0.33774914494293,-2.19137001847603,0.369449440444815,0.30580992830804,0.729711333399758,-0.181654594889377,0.217611413743371
0.00179885465558369,0.22703779096662,-1.72816059452033,0.406643445285508,0.141782982845238,0.784990727617362,-0.272465984768651,0.145061194561711
0.00145098246946,0.440941857886068,-2.14066948369111,0.375296554899595,0.385630610844116,0.73544544331503,-0.17498097395902,0.220426172564397
0.000603719732693302,0.463387339634687,-1.66906225069389,0.414211169385727,0.159230013510669,0.790274431723484,-0.134717718453029,0.293706694034908
0.00147903480303837,0.374071344550296,-1.87374821644548,0.467784180551993,0.303476238092976,0.760618898308583,-0.157331407081845,0.351667561068272
-1.57302894236384e-05,0.206788909402576,-1.66802363988685,0.452276018177959,0.19224196815349,0.790387061016333,-0.0958704563064638,0.315598741049043
0.000924685577564032,0.379341757728437,-1.63232561093888,0.555347886091945,0.15692334059607,0.788323672382102,-0.119577742261294,0.338271756336588
0.000428631614623457,0.463676619292776,-1.87813533754242,0.374153074239132,0.22455617466781,0.767549336785699,-0.150625050926103,0.288406721726432
0.0005190534942103,0.389802027251034,-1.87903302339617,0.369887204885746,0.322314417987412,0.762618841034696,-0.151500027858068,0.245029400271915
0.00108395139229351,0.272433537732753,-2.2081535805222,0.420635131914541,0.387212999027075,0.725042755928126,-0.187970452121372,0.284459711769247
0.00191377331750028,0.413811065928297,-2.00162859300414,0.228368557890175,0.343681082021383,0.752791585673827,-0.228166394823765,0.1931147534082
0.000906592490816325,0.216144245301905,-1.62630817229768,0.513366692659797,0.0888872493457656,0.785515520759448,-0.123331595571551,0.32601359061302
0.000648633179420949,0.356255570945101,-1.99478613550471,0.425788113020485,0.165604862455435,0.751193722372432,-0.159807987712334,0.237024167055635
0.00128442184390075,0.184000382020109,-1.48309437849945,0.515048776791852,0.217345434618507,0.808924873626831,-0.174685116436889,0.267375429183481
0.000783636397529645,0.242713483527954,-2.21816292594777,0.375642100304057,0.445007969311605,0.724391831473138,-0.20534268002933,0.250177749219578
0.000653879169446826,0.337440639363932,-1.19202026579191,0.521585119013515,0.168662274363977,0.835274872362283,-0.175274347200055,0.184933045684043
0.00192510305226333,0.253697679502289,-1.67185221591379,0.382950433304214,0.261639288914238,0.784779543515435,-0.11378061150593,0.214539057685578
0.000205928525562002,0.335490610721249,-2.11014708388345,0.360322405118244,0.287752637007637,0.747974173960417,-0.176095264009517,0.28523133971724
0.00191520930782499,0.428290353568502,-1.89710783895397,0.416900058298259,0.280327722732503,0.758748293229595,-0.179024306504153,0.210500865912588
0.00108437511540738,0.453465685932271,-2.47587128813234,0.278799538451587,0.37671902818114,0.697462957055297,-0.141841188729285,0.371694127615265
0.00212073987475619,0.207489505764637,-1.40261773320213,0.456931210098374,0.143106763375838,0.818618222643815,-0.103254131072849,0.246570683533831
0.00172042265141151,0.197130095729299,-2.09581629559394,0.574373890208473,0.277180956211859,0.725127692754474,-0.180960692986775,0.316438617848737
0.000400585678523573,0.362043361882604,-1.31821924829008,0.472853138879959,0.134064143922077,0.824228639084809,-0.0916485594194578,0.297940232790963
0.000346472408083161,0.304080031551263,-2.04985712445156,0.523703463382235,0.291665688972256,0.727233929659491,-0.138439619323721,0.331479544368574
-7.86010778937607e-05,0.360890647545966,-1.55522226799126,0.514046182822156,0.086341356530852,0.789547998512743,-0.126586823629577,0.254702432841578
0.000574639874227382,0.35074881498575,-1.47067016882493,0.527521745356955,0.0843817394854241,0.808591501623467,-0.139894431974002,0.280107177982076
0.0001848054716792,0.378103718589919,-1.63891793696901,0.610513180975016,0.239857517267442,0.777171143142029,-0.0799697754600528,0.325625961377615
-0.000264434240966361,0.427416075148731,-1.94092449582765,0.348716501229589,0.350244821755898,0.760334098927765,-0.12437181050323,0.239147293930143
0.00109277947892308,0.385334684511539,-2.11561132640094,0.560932909605854,0.289794658728576,0.727381798740239,-0.0790500146730332,0.452703340699256
0.000669337626324181,0.259352674868905,-1.74169764691385,0.597008355759203,0.131688085953459,0.769196488762268,-0.116162761771043,0.354045649216478
0.00112190779041889,0.446204584101117,-1.40520668893081,0.47962540902067,0.179916146787882,0.813795618779978,-0.176518661738332,0.17843509917865
0.00121983036642853,0.43787086111329,-1.58389286091071,0.37493292004063,0.284617219539513,0.794958817828875,-0.180893296891748,0.174398704151438
0.00250770413425186,0.3650596623723,-1.45910883623308,0.420575085883574,0.242914139548589,0.811947684318904,-0.209384786755881,0.156669887077632
0.00137569601419338,0.329667187787854,-1.19167963972499,0.457051479811758,0.229331223412048,0.83868450488013,-0.123241919061669,0.2055127998428
0.000711220910221117,0.339312520775591,-1.63340272174348,0.513925701277711,0.291706085869352,0.783370216936056,-0.144332862196523,0.281886960940334
0.000385272591028742,0.212229972193027,-1.50185555503332,0.427507205230849,0.231755480236434,0.805583721445387,-0.133397545751846,0.241834042597327
0.00152541021120544,0.27748586718855,-1.79308741121363,0.441822924714739,0.257860207904449,0.77917991687909,-0.0644910755201069,0.337880802630369
0.00143205064880952,0.518496224691726,-1.68753150110371,0.297066470021451,0.199542481278028,0.790357283673394,-0.17325255179121,0.1749455516614
0.00155751352121804,0.250891193778012,-1.85073030661296,0.446233312043792,0.230586099643617,0.767368346614645,-0.127000624162357,0.305802346219837
-0.000455029071480698,0.375740401431039,-2.17892390834011,0.51263846007197,0.239565564122673,0.727803065430945,-0.110366069765834,0.391601333569526
0.00175731641231481,0.376719645218044,-2.00580238395048,0.434273039200952,0.277918386259843,0.752024929498165,-0.20073989371666,0.291937760734451
0.0011713593213352,0.483854350638153,-2.13511357657777,0.435916839386244,0.372250715777033,0.739825094037693,-0.136976363583212,0.36420874298377
0.00104674662885053,0.263931570895435,-1.63636521641264,0.572669939528825,0.127786230730709,0.782614876401075,-0.117424024137588,0.256638165365986
0.000376963626767318,0.227813739378784,-1.47126216649678,0.50407136582564,0.105000456925091,0.804806193741481,-0.150114964169988,0.24574374690863
0.00159013080309971,0.336027943215436,-2.01280809059252,0.304114283421988,0.263217005288487,0.748706693635349,-0.245599567775242,0.17322589220281
0.00140500588137049,0.407381331647994,-1.51826268779079,0.451520401343134,0.238067013131564,0.803502082830757,-0.0576977565495166,0.246454093483919
0.00111005888379859,0.33545410363342,-1.48276394610178,0.362911642054371,0.251297152289737,0.810338065787423,-0.137536915675691,0.233745265971054
0.00197623256326965,0.254198652413874,-2.36775694131346,0.404228633109888,0.301835077660363,0.696809410174332,-0.258693125159246,0.294514769777618
0.000750662852208195,0.254306774519146,-1.27930440673298,0.488284863838888,0.138141898971629,0.826181719764846,-0.166763591580884,0.233689622834437
0.000826463033009688,0.444038479113273,-2.42860704919151,0.314458484599582,0.492972536431696,0.692062308499199,-0.208951006674128,0.272790989729657
0.000624703110783324,0.380309105051241,-1.1610028447801,0.444303341833865,0.0941559111638947,0.840078457616694,-0.121108856467026,0.221804357029499
0.0010428652901881,0.377410336997107,-1.31250332104886,0.471928171249407,0.227554480712246,0.825197699564647,-0.105128518300723,0.239001823395627
0.00145431504014445,0.400215436977062,-1.58717970443939,0.559195742112372,0.144070790497582,0.791620746623492,-0.17978530626212,0.211420562045364
0.000489736456533573,0.323458731267778,-2.19399253949232,0.566767436478425,0.253707120433092,0.710213043449485,-0.116913120417441,0.401422193384169
0.000525640869170546,0.149709957494267,-1.63856737634432,0.542112542129172,0.13545571715017,0.784028205551893,-0.148211143619622,0.290488196498931
5.01235098921305e-05,0.193916836682255,-1.69019229743699,0.440023996080617,0.305447224108738,0.778554730038607,-0.154554941096977,0.310189669218483
0.00152541373300729,0.251112627779512,-2.08845981467547,0.571637742446479,0.243138336872881,0.728090175766895,-0.121582950732866,0.307215656943418
0.00120892512795565,0.48119117935214,-1.58313523465713,0.400552004362858,0.161961583012827,0.801853687888855,-0.16062800919581,0.226861764948878
0.000365594984273949,0.259982379796389,-1.61423356656381,0.475953582549731,0.203535094151313,0.788924303426151,-0.217140514013952,0.195596909674028
0.00319000252397431,0.335872180703951,-2.22905060314995,0.474094338340202,0.298174605685125,0.71266213908863,-0.229247535112478,0.266152892724966
0.000694164874331104,0.415370463023392,-1.42013517101075,0.504845144466912,0.116851964975765,0.811571812267928,-0.0811705038544723,0.306410299005298
0.00184607390783349,0.330721572355244,-2.15386676005574,0.342247555569282,0.269885819358621,0.736043925180507,-0.165621404135887,0.30455616707304
0.00101616734824053,0.419893248726802,-2.11453356997749,0.386724833945281,0.259986622322108,0.738715174458982,-0.180156873065316,0.258079587602944
0.000915076454981402,0.395987466393059,-1.5667989628418,0.395664924189122,0.219226003106726,0.80478218141436,-0.142046497095456,0.247722998158213
0.00238687451239669,0.368323406340971,-1.74057001093304,0.508016476863251,0.22385431192173,0.77762783782387,-0.194142035101013,0.260883606505743
0.00108337770560615,0.332432843285391,-1.53056294042035,0.426499181568927,0.155308257951851,0.806106410425234,-0.217561746091848,0.236897526763136
0.00167927133865186,0.32856275454502,-1.5494034090622,0.498464405844766,0.201906132007945,0.799438988204089,-0.153811751248763,0.27698247435937
0.00083607368265577,0.329454611246725,-2.19590125510101,0.487946016665761,0.327957539106181,0.722549865916985,-0.200626344786983,0.343394001553122
0.00242968689802362,0.354812526230305,-1.86288363250361,0.339721130571427,0.259995021017623,0.769546804028325,-0.177467249464072,0.22023441111149
0.00166836643318317,0.398570671121718,-1.61958234431717,0.362264329040809,0.251864499061266,0.795293929267686,-0.158343930973551,0.196303123636676
0.00137059900656857,0.578328248275172,-1.54628970696957,0.552513049156029,0.251235032050741,0.795900059758035,-0.128273196895068,0.254444057558825
0.000803251874451468,0.40726064491714,-1.60830369128957,0.41334025083205,0.212245097143306,0.799991266561939,-0.0531630546347036,0.34023189204764
0.00148532303138868,0.434683831184741,-1.86474483350256,0.42729988028706,0.312214447703197,0.759258855797055,-0.176218879666016,0.29641352298829
0.00158130080326151,0.41520235861237,-1.82684293965,0.347989931306516,0.258345044529443,0.7699844764217,-0.140827327129756,0.218831842033881
0.000463003215767712,0.384814601049163,-1.5406572592844,0.356307791469689,0.184790316335659,0.808066226751697,-0.0780123690034294,0.258637003364528
0.000967523718832789,0.327226183030273,-1.00629947787361,0.608254599328046,0.099427545428449,0.852310533268597,-0.113523974414223,0.267478444327342
0.00116436761028255,0.256627959746736,-1.65544216107023,0.398957980732617,0.269912443982647,0.78754150625128,-0.134057693721962,0.276713974958778
0.00124034143208238,0.324279462955831,-1.54474782149483,0.502809311136714,0.08456151679351,0.795425216830126,-0.0871837816691756,0.286565253912904
0.00135310556147964,0.336828448228691,-1.52368938799969,0.362330371498892,0.217871218352106,0.807800930846134,-0.0771067709093144,0.233174954494175
0.000615033416050497,0.246150856837731,-1.32833568978591,0.465519699093804,0.136145963361854,0.825589433582203,-0.122756207090857,0.247612158462439
0.000756989245257653,0.393796408667391,-2.2861313768019,0.495680920082651,0.235320974223304,0.710585145742854,-0.102607701747284,0.421428250400048
0.00126929286927052,0.408839232136107,-1.83452355475363,0.364231747993469,0.244543848711364,0.772135855254375,-0.135129261611816,0.276671331595375
0.001390612658765,0.246842789765045,-2.06507391355095,0.462296549885061,0.294369337433035,0.7317359747408,-0.168451676352358,0.334142636993009
0.00105685490624347,0.282341354011693,-0.897628117347125,0.526923811809178,0.0505634941282923,0.872099103099834,-0.109106387362855,0.226802879918651
0.000627428068128636,0.378899045771812,-1.17804503604092,0.504189517757298,0.0865874610715794,0.837057975881103,-0.173002638197564,0.17087071047962
0.000841378089919256,0.240041422208421,-2.21022998439009,0.481161132010212,0.315846682583305,0.721618617311759,-0.131783911140145,0.395178733335518
0.00142923843269103,0.365927291957932,-1.12259733094442,0.531941658263431,0.110546839338316,0.84163529214573,-0.0943779229432492,0.220574729095857
0.00147412587545721,0.389836983289977,-1.8218247126888,0.470899463699951,0.287974558932259,0.767230229092579,-0.145650053392983,0.283115314536787
0.00134962853013238,0.507808227113314,-1.66703865024485,0.447822985157547,0.269586460227229,0.789517218870104,-0.135217705265165,0.297090360753639
0.00136923552705055,0.342462446228389,-1.5719702647948,0.487682897790121,0.304999291934073,0.78707942285389,-0.14016314669417,0.282402017772546
